media,date,url,content,word_count,klasifikasi
Inilah Artis,12/3/2015 9:09,http://ekonomi.inilah.com/read/detail/2256903/rapat-pansus-pelindo-ii-ditunda-bpk-kecewa," INILAHCOM, Jakarta - Rapat pansus angket Pelindo II yang sedianya menerima hasil audit investigasi Badan Pemeriksa Keuangan (BPK) atas Pelindo II pada Rabu (2/12/2015), menuai kekecewaan. Lho? Ya, karena dalam rapat yang dipimpin Ketua pansus angket Pelindo II Rieke Dyah Pitaloka, tidak dihadiri ketua BPK Harry Azhar Azis. Selain itu, hasil audit BPK seharusnya diserahkan ke pimpinan DDPR sebelum diserahkan ke pansus. ""Mekanismenya kan memang seperti itu, BPK menyerahkan dulu hasil auditnya ke pimpinan DPR baru dibawa ke pansus. Selain itu, ketua BPK-nya kan tidak hadir. Jadi kita tunda daja,"" kata Rieke di Komplek DPR, Jakarta, Rabu (02/12/2015). Rieke mengatakan, rapat pansus harus mengikuti prosedur yang ada, yaitu menunggu dokumen audit BPK diserahkan kepada pimpinan DPR, baru diteruskan ke pansus. ""Setelah diserahkan ke pimpinan DPR RI, baru hasil auditnya di serahkan kepansus, memanh seperti itu mekanismenya kan, makanya kita batalkan,"" kata Rieke. Sementara, Anggota BPK, sekaligus yang mewakili BPK Achsanul Qosasih merasa kecewa dengan penundaan rapat ini. Lantaran dia mengaku sudah mempersiapkan materi yang ingin disampaikan. ""Kan tadi dengar, dibatalkan karena Pak Ketua (BPK) tidak hadir, padahal saya sudah mau menerangkan hasil auditnya,"" kata Achsanul. Achsanul mengatakan, institusi BPK bersifat kolektif dan kolegial sehingga semua anggota BPK bisa mewakili institusinya menyampaikan suatu hal. ""Namun yang dimintai keterangan Pak Ketua, jadi dibatalkan, sebenarnya saya diutus oleh Pak Ketua (BPK),"" tandas Achsanul. [ipe] #pelindoII #pansus #Pelindo #kabinet #BUMN #RJLino #RiniSoemarno #SudirmanSaid #RizalRamli #PansusPelindoII #KorupsiPelindoII #Korupsi #KPK #Nasional #Nasional #tepokjidat #Gerindra #jokowi #JKW4P #Prabowo #SBY #Megawati #capres #negara ","[('bpk', 11), ('pansus', 7), ('audit', 6), ('ketua', 6), ('serah', 6), ('pimpin', 5), ('hasil', 5), ('rapat', 4), ('pelindo', 4), ('rieke', 4)]",8
Inilah Terkini,12/3/2015 15:55,http://ekonomi.inilah.com/read/detail/2257075/tiga-negara-berkomitmen-atasi-masalah-karet," INILAHCOM, Jakarta - Indonesia, Thailand, dan Malaysia berkomitmen menjaga pasokan agar seimbang dengan permintaan dunia terhadap karet alam. Hal ini disampaikan Dirjen Kerja Sama Perdagangan Internasional Kementerian Perdagangan, Bachrul Chairi dalam rangkaian pertemuan tingkat menteri terkait karet, International Tripartite Rubber Council (ITRC) 2015 di Jakarta. “Seiring dengan rendahnya harga, produksi di ketiga negara mengalami penurunan. Sebagai sesama negara produsen karet alam yang menguasai 67% pangsa produksi global, Indonesia, Thailand, dan Malaysia berkomitmen menjaga pasokan dan permintaan karet tetap berimbang,” kata Bachrul di sela-sela pertemuan tingkat pejabat senior ITRC, kemarin. Menurut Bachrul, dengan turunnya produksi, pasokan karet alam akan berkurang. Produksi Indonesia yang tahun ini sekitar 3,1 juta ton juga akan mempengaruhi stok karet alam global. Hal ini, kata Bachrul, diharapkan dapat memperkuat harga. Pertemuan tingkat menteri digelar hari ini. Menteri Perdagangan Republik Indonesia, Thomas Lembong, akan memimpin pertemuan yang dihadiri oleh Menteri Pertanian dan Koperasi Thailand, Jenderal Chatchai Sarikulya, serta Menteri Perusahaan Perladangan dan Komoditi Malaysia, Datuk Amar Douglas Uggah Embas. Pertemuan ini menyoroti rendahnya harga karet alam serta membahas langkah-langkah kerja sama antarnegara produsen dalam mengatasi hal tersebut. “Negara produsen berupaya mencari solusi agar harga karet tetap berada di tingkat yang dapat memberi manfaat bagi petani yang menggantungkan hidup di sektor ini,” jelas Bachrul, dalam keterangan tertulisnya. Pertemuan juga menyusun rencana aksi kegiatan yang menjadi prioritas tiga negara, salah satunya adalah kerja sama di bidang penelitian dan pengembangan untuk diversifikasi produk-produk berbasis karet alam. “Terobosan-terobosan inovatif terus dilakukan agar dapat memenuhi target peningkatan konsumsi domestik sebesar 10% per tahun. Kalau selama ini karet alam digunakan sebagai bahan dasar ban kendaraan, nantinya akan semakin banyak produk berbasis karet alam seperti dock fender, campuran aspal, komponen pembuatan pintu air sampai ban pesawat terbang,” jelas Bachrul. Selain itu, tahun depan ITRC akan merealisasikan pasar karet regional. “Persiapan peluncuran pasar karet regional memasuki tahap akhir. Tahun depan, pematangan pasar fisik akan dimulai di masing-masing negara. Dengan adanya pasar karet regional ini, penentuan harga akan lebih transparan dan harga yang terbentuk mencerminkan situasi dan kondisi pasar karet itu sendiri,” ungkap Bachrul. Vietnam akan bergabung Bachrul juga mengatakan bahwa Indonesia, Thailand, dan Malaysia menyambut baik keinginan Viet Nam untuk bergabung dalam kerja sama negara produsen karet alam. Dengan ikut sertanya Viet Nam menjadi anggota negara penghasil karet alam, pangsa produksi keempat negara jika digabung akan menjadi 76%. “Tentunya ini suatu langkah yang bagus supaya posisi negara produsen semakin kuat. Nantinya akan dibahas proses masuknya Viet Nam secara resmi menjadi anggota,” pungkas Bachrul. [*] ","[('karet', 17), ('alam', 10), ('bachrul', 9), ('negara', 9), ('menteri', 6), ('harga', 6), ('temu', 6), ('produksi', 5), ('indonesia', 5), ('produsen', 5)]",1
Inilah Terkini,12/3/2015 17:16,http://ekonomi.inilah.com/read/detail/2257096/patgulipat-perpanjangan-kontrak-jict-makin-terang," INILAHCOM, Jakarta - Dugaan pelanggaran aturan serta kerugian negara dalam perpanjangan kontrak JICT (Jakarta International Container Terminal) kepada HPH (Hutchison Port Holdings) semakin nyata. Kata Mantan Menteri Keuangan Fuad Bawazier, pengakuan dari mantan Menteri Perhubungan EE Mangindaan dan Menteri Perhubungan Ignasius Jonan, sudah cukup jelas. Bahwa ada pelanggaran aturan yang bisa berujung kepada kerugian negara dalam perpanjangan kontrak JICT kepada HPH. “Pansus sebaiknya melaporkan ke polisi. Kesalahannya sudah kelihatan banyak. Sangat banyak sekali. Misalnya, saham PT Pelindo II dikatakan mayoritas, ternyata komposisi saham tidak berubah. Ini kebohongan publik,” kata Fuad di Jakarta, Kamis (3/12/2015). Sementara, Anggota BPK, Achsanul Qosasih mengatakan bahwa BPK menemukan sejumlah ketidakpatuhan terhadap aturan perundang-undangan dalam proses perpanjangan kontrak JICT oleh Pelindo II kepada HPH. ""Ada beberapa ketidakpatuhan, yakni adanya JICT tidak menjadi badan usaha pelabuhan (BUP), dan beberapa poin lain termasuk ada pelanggaran-pelanggaran di perpanjangan itu. Misalnya soal penandatanganan, perizinan Kementerian BUMN, semua ada,"" jelas Achsanul. Pada Rabu (2/12/2015), Pansus Angket Pelindo II DPR memanggil Menhub Ignasius Jonan dan Mantan Menhub EE Mangindaan untuk dimintai penjelasannya. Dalam rapat ini, Menhub Ignasius menyebut Direktur Utama Pelindo II RJ Lino telah melakukan kebohongan publik dengan menyebut dirinya (menhub) setuju perpanjangan kontrak JICT kepada HPH. Pansus Angket Peindo II DPR mencatat beberapa poin kesimpulan. Salah satunya, menteri perhubungan baik periode lama maupun sekarang, tidak pernah menerima dokumen perpanjangan konrak JICT kepada HPH. [ipe] #pelindoII #pansus #Pelindo #kabinet #BUMN #RJLino #RiniSoemarno #SudirmanSaid #RizalRamli #PansusPelindoII #KorupsiPelindoII #Korupsi #KPK #Nasional #Nasional #tepokjidat #Gerindra #jokowi #JKW4P #Prabowo #SBY #Megawati #capres #negara   ","[('jict', 6), ('menteri', 5), ('pelindo', 5), ('ii', 5), ('hph', 5), ('pansus', 4), ('menhub', 4), ('kontrak', 4), ('atur', 3), ('mantan', 3)]",3
Inilah Terkini,12/4/2015 0:09,http://ekonomi.inilah.com/read/detail/2257160/3700-aduan-masuk-hanya-500-digarap-ojk," INILAHCOM, Jakarta - Guna merumuskan standar manajemen pengaduan konsumen, Otoritas Jasa Keuangan (OJK) menempuh banyak cara. Termasuk menggelar seminar. ""Dengan sistem yang mudah dilacak sejak diterapkan tahun lalu, bank-bank, asuransi, maupun pembiayaan itu sudah memanfaatkan dan menarik,"" kata Kusumaningtuti Soetiono, anggota komisioner OJK di Jakarta, Kamis (3/12/2015). Kusumaningtuti mengatakan, sejak OJK berdiri sejak ini, sudah ada 3700 pengaduan konsumen yang masuk. Dari seluruh aduan tersebut, sekitar 500 pengaduan yang sudah ditindaklanjuti OJK. ""Harapannya, akan ada lebih tinggi lagi kasus pengaduan OJK yang dapat ditarik,"" ungkap Kusumaningtuti. Masalah pengaduan konsumen, lanjut Kusumaningtuti, sangatlah penting bagi industri keuangan baik perbankan maupun non perbankan. ""Mereka jadi tahu bahwa OJK menciptakan standar yang dijadikan pedoman untuk membuat layanan konsumen yang baik,"" jelasnya. [ipe] ","[('ojk', 6), ('adu', 6), ('kusumaningtuti', 4), ('konsumen', 4), ('perban', 2), ('masuk', 2), ('tarik', 2), ('standar', 2), ('uang', 2), ('jakarta', 2)]",8
Inilah Terkini,12/4/2015 1:09,http://ekonomi.inilah.com/read/detail/2257171/kemendag-belajarlah-karet-dari-thailand," INILAHCOM, Jakarta - Direktur Jenderal Kerja Sama Perdagangan Internasional Kementerian Perdagangan, Bachrul Chairi menegaskan, pemanfaatan karet harus ditingkatkan agar bisa sejajar dengan Thailand. ""Kalau di Thailand pemanfaatan sudah sangat pesat, mereka (Thailand) buat jalan raya saja campurannya karet, walupun harganya jadi lebih mahal, tapi penggunaan jalanya jadi lebih awet 40 sampai 50 persen,"" kata Bachrul usai acara International Tripartite Rubber Council (ITRC) Ministerial Committee Meeting 2015 di Jakarta, Kamis (03/12/2015). Kata Bachrul, pemanfaatan karet di negeri Gajah Putih itu, sudah  sangat maju. Seharusnya dijadikan peluang bagi Indonesia untuk lebih menjajaki pasar karet ke Thailand. ""Kan lahan kita luas, tapi soal produktivitas kita masih kalah dengan Thailand dan Malaysia, ini yang harus menjadi perhatian,"" kata Bachrul. Untuk itu, Bachrul mengaku telah berkoordinasi dengan kementerian terkait pemanfaatan karet dalam pembangunan infarstruktur di tanah air, seperti pembangunan jalan, tol baru, dam-dam irigasi, dan juga pembangunan yang lain. ""Kita telah berkoordinasi dengan kementerian lain untuk lebih memanfaatkan karet untuk pembangunan yang didanai APBN, malahan kita telah mengusulkan adanya Inpress, sekarang pembahasanya sudah di tingkat Menko,"" ujar Bachrul. Untuk itu, Bachrul mengungkapkan, Indonesia akan meningkatkan penggunaan karet nasional sebanyak 100 ribu ton per tahun. Saat ini, konsumsi karet hanya 580 ribu ton per tahun. ""Kita harapkan dapat meningkatkan penggunaan karet nasional, dan kita bisa tingkatkan setahun kira-kira 100 ribu ton dari yang sekarang hanya sekitar 580 ribu ton,"" ujar Bachrul. Bachrul mengungkapkan, produksi industri karet nasional masih rendah. Padahal, Indonesia memiliki areal karet paling luas di dunia yakni sebesar 3,4 juta hektar. Namun dalam hitungan per hektarnya, produktivitas karet lokal masih kalah dibanding produksi di Malaysia dan Thailand. [ipe]   ","[('karet', 12), ('bachrul', 9), ('thailand', 6), ('manfaat', 5), ('tingkat', 5), ('bangun', 4), ('ribu', 4), ('ton', 4), ('nasional', 3), ('menteri', 3)]",1
Inilah Terkini,12/4/2015 13:12,http://ekonomi.inilah.com/read/detail/2257307/ekonomi-ingin-maju-jangan-jauh-jauh-dari-iptekin," INILAHCOM, Jakarta - Kepala Lembaga Ilmu Pengetahuan Indonesia (LIPI) Prof Iskandar Zulkarnain punya saran menarik agar perekonomian Indonesia, bisa menyusul India, Cina bahkan Amerika Serikat. ""Kita tak mau krisis ekonomi akan kembali terjadi terhadap Indonesia, untuk itu kita harus berkaca pada negara-negara yang berhasil menjadi kekuatan ekonomi yang besar tanpa topangan sumber daya alam (SDA). Kuncinya, karena mereka berhasil mengembangkan iptekin,"" kata Iskandar dalam Diskusi Science, Technology, and Innovation (STI) Outlook bertajuk 'Memandang Indonesia ke Depan' di Gedung LIPI, Jakarta, Jumat (4/12/2015). Yang dimaksud Iskandar iptekin tak lain adalah  ilmu pengetahuan, teknologi, dan inovasi.  dengan pengembangan iptekin, produk Indonesia akan memiliki daya saing tinggi. Sayangnya, minat investor untuk menggarap sektor iptekin masih cekak. Lantaran, ketidakpastian perekonomian masih menghantui investor. ""Ketidakpastian inilah yang membuat banyak pihak, enggan untuk berinvestasi di bidang iptekin yang nampak jauh dari kegiatan produksi yang komersial,"" terang Iskandar. Kata Iskandar, bagi negara berkembang seperti Indonesia yang memiliki keterbatasan anggaran, sulit untuk mencari pembenaran dalam meningkatkan anggaran litbang (penelitian dan pengembangan). Menurut data, belanja litbang untuk Indonesia, baru mencapai 0,09% dari Produk Domestik Bruto (PDB). Dan, jumlah peneliti litbang pemerintah baru sekitar 9.000-an orang. Sangat kecil kan. [ipe] ","[('indonesia', 7), ('iskandar', 5), ('iptekin', 5), ('ekonomi', 4), ('kembang', 4), ('litbang', 3), ('teliti', 2), ('investor', 2), ('lipi', 2), ('ilmu', 2)]",7
Inilah Ekonomi,12/4/2015 13:45,http://ekonomi.inilah.com/read/detail/2257316/kemekop-ukm-sediakan-500-toko-online-gratis," INILAHCOM, Jakarta - Kementerian Koperasi dan UKM (Usaha Kecil dan Menengah) menyediakan 500 toko online sebagai wahana kegiatan ekonomi di Gedung Smesco RumahKU (Rumahnya Koperasi dan UKM). ""Dengan digratiskannya toko online menjadi kesempatan bagi wirausahawan baru. Dan, layanan ini free selama setahun,"" kata Direktur Utama Lembaga Layanan Pemasaran Koperasi Usaha Kecil Menengah (LLP-KUKM) Kementerian Koperasi dan UKM, Ahmad Zabadi di Jakarta, Jumat (4/12/2015). Kata Zabadi, penyediaan 500 toko online merupakan rangkaian promosi Galeri Indonesia WOW (GIW) yang resmi beroperasi di gedung Smesco Rumahku, Jakarta. Galeri ini diharapkan bisa dimanfaatkan kalangan wirausahawan muda, seperti mahasiswa. ""Fasilitas ini dapat dimanfaatkan para market orang muda, perempuan dan pengguna internet (netizen). Sebagai target utama adalah dua ruang market space yang merupakan ruang bagi UKM dalam bereksperimen,"" kata Zabadi. Selain itu, ada 36 meja co-working space sebagai tempat pembelajaran bagi UKM dalam membranding produk yang dilengkapi creativity room serta productivity room yang juga berfungsi sebagai investor meeting place. Zabadi menambahkan, para wirausaha baru dan pelaku KUKM juga dapat memanfaatkan creative stage untuk mempromosikan produk secara langsung kepada konsumen. Selain itu,display permanen dalam bentuk concept store dan pop-up store, menambah keunggulan Galeri Indonesia WOW. ""Para pelaku KUKM dapat memajang produk secara langsung di kedua lantai gedung SME Tower,"" kata Zabadi. Keberadaan Galeri Indonesia WOW tersebut juga dapat mendukung pemanfaatan Smesco sebagai laboratorium kewirausahaan. Jadi, keterlibatan para akademisi dan mahasiswa untuk menumbuhkan semangat berwirausaha mendapat fasilitas di tempat itu. ""Telah beroperasinya GIW, kami berharap seluruh masyarakat dapat hadir dan memanfaatkan seluruh fasilitas yang disediakan sehingga penumbuhan wirausaha, peningkatan pengetahuan, keterampilan pelaku KUKM, serta penguatan merek produk dan perluasan akses pasar dapat diwujudkan di galeri tersebut,"" ujar Zabadi. LLP-KUKM Kemenkop dan UKM, melakukan kegiatan Smesco Youth Creative Show 2015 di Gedung Smesco RumahKU, bertajuk Ciptakan Market yang berlangsung 3-5 Desember 2015. Acara ini diikuti 40 kuliner Indonesia, gathering komunitas, band, dan talk show. Kegiatan talk show atau pelatihan diisi Dicky Sukmana (Creative Director Panenmaya Digital, Owner @infobandung, 10 Pemasar Terbaik versi MarkPlus) dan Henri Gunawan (Founder Tokotako.com Online Store Builder, Praktisi E-Commerce). [tar] ","[('zabadi', 6), ('ukm', 6), ('manfaat', 5), ('smesco', 5), ('galeri', 5), ('laku', 4), ('produk', 4), ('gedung', 4), ('koperasi', 4), ('online', 4)]",3
Inilah Terkini,12/4/2015 17:01,http://ekonomi.inilah.com/read/detail/2257420/ihbffe-2015-dorong-pengembangan-industri-halal," INILAHCOM, Jakarta - Indonesian Halal Business Food and Fashion Expo (IHBF&FE) 2015, 4-6 Desember 2015 mendatang bertujuan mendorong pengembangan industri halal di Indonesia. Ketua Penyelenggara Rifda Ammarinamengatakan meskipun mayoritas penduduk Indonesia beragama Islam, pengembangan industri halal terlambat dan baru mulai berkembang sekarang. ""Pengembangan industri halal kita terlambat, keadaannya jauh misalnya dibanding Malaysia. Banyak yang tidak tahu membedakan makanan halal tidak,"" ujar Rifda Ammarina di Jakarta, Jumat (04/12/2015). Jumlah Muslim di dunia kini, tutur dia, sebesar 1,7 miliar dan perkembangannya cepat sehingga potensi bisnis halal sangat besar. Malaysia, jelas dia, sudah menanggapi potensi tersebut terlebih duahulu dengan mengembangkan produk dan bisnis halal. ""Destinasi pariwisata muslim 6,7 juta wisatawan masuk Malaysia, Indonesia baru kurang dari dua juta. Dilihat dari perbankan saja syariah di Malaysia menguasai pasar sudah 21 persen, kita baru empat persen,"" tegas dia. Menurut dia, pelaku industri di Indonesia belum melihat urusan halal sebagai potensi bisnis besar karena berpendapat sebagai negara dengan mayoritas Muslim, semua hal sudah terjamin kehalalannya. Untuk itu, melalui pameran yang digelar di JCC Senayan, Jakarta, tersebut ia menghadirkan usaha kecil dan menengah (UKM) yang telah berkecimpung dalam bisnis halal memberikan inspirasi kepada UKM lainnya. Terakhir, ia juga mengimbau pelaku usaha besar memberi perhatian lebih kepada UKM dan membina dalam industri halal agar industri tersebut terus berkembang di Tanah Air. ""Dengan tujuan mendorong dan memperkenalkan industri tersebut ke khalayak luas, kami tidak memasang target omzet dan pengunjung selama acara digelar,"" kata dia. [tar] ","[('halal', 11), ('industri', 7), ('kembang', 7), ('bisnis', 4), ('malaysia', 4), ('indonesia', 4), ('2015', 3), ('muslim', 3), ('potensi', 3), ('ukm', 3)]",3
Inilah Terkini,12/4/2015 17:30,http://ekonomi.inilah.com/read/detail/2257427/ojk-siap-perluas-pembiayaan-sektor-produktif-2016," INILAHCOM, Jakarta - Otoritas Jasa Keuangan (OJK) berencana terus memperluas pembiayaan pada sektor produktif yang tahun 2015 lebih banyak pada sektor maritim. Itu dengan tujuan menciptakan akses keuangan agar semakin inklusif. ""Kami akan terus berupaya untuk memperluas akses keuangan agar semakin inklusif agar bisa menjangkau seluruh lapisan masyarakat, dengan cara mendorong perluasan pembiayaan pada sektor produktif 2016,"" tegas Ketua Dewan Komisioner OJK Muliaman D Hadad di Jakarta, Jumat (04/12/2015). Dengan adanya perluasan pembiayaan itu, lanjut Muliaman, akan berimbas semakin sejahteranya masyarakat karena akses keuangan juga semakin luas ke berbagai sektor. Pada 2015, OJK berfokus memperluas akses keuangan ke sektor maritim dengan memperkuat program Jangkau Sinergi Guideline (Jaring) bersama dengan Kementerian Kelautan dan Perikanan (KKP) untuk pembiayaan masyarakat nelayan. ""Pada 2016 mendatang pembiayaan akan diperluas bagi sektor produktif lainnya selain maritim, yaitu pertanian, peternakan dan perkebunan,"" ujr dia. Agar langkah tersebut bisa berjalan dengan baik, OJK berniat menggandeng instansi terkait sektor produktif tersebut, khususnya Kementerian Pertanian, Kementerian Dalam Negeri serta Kementerian Desa, Pembangunan Daerah Tertinggal dan Transmigrasi. ""Dengan demikian, diharapkan pembiayaan lebih cepat. Ini kita dorong dengan berbagai instansi dan lembaga keuangan di desa agar pembiayaan sektor itu lancar,"" ucap dia. Ia juga menambahkan sumber pembiayaan yang berasal dari dalam negeri merupakan hal yang penting untuk memenuhi kebutuhan pendanaan di beberapa sektor industri. ""Pembiayaan dalam negeri saya kira perlu. Pembiayaan dari sektor perbankan juga kita dorong agar lebih masuk ke area produktif, maritim, pariwisata dan industri, ini semakin penting. Mudah-mudahan akan semakin besar jumlahnya kedepan,"" tutur dia. [tar] ","[('sektor', 10), ('biaya', 10), ('luas', 7), ('uang', 6), ('produktif', 5), ('menteri', 4), ('ojk', 4), ('maritim', 4), ('akses', 4), ('masyarakat', 3)]",8
Inilah Terkini,12/4/2015 20:00,http://ekonomi.inilah.com/read/detail/2257462/bappenas-tiga-upaya-perbaiki-neraca-pembayaran," INILAHCOM, Jakarta - Kementerian Perencanaan Pembangunan Nasional menyatakan tiga upaya perlu terus dilakukan. Itu guna memperbaiki neraca pembayaran Indonesia yang diperkirakan masih mengalami defisit pada 2015. ""Hal pertama yang perlu dilakukan adalah pengembangan energi terbarukan agar struktur perekonomian tidak dibebani lagi dengan impor minyak,"" tegas Direktur Keuangan Negara dan Analisa Moneter Kementerian PPN/Bappenas Sidqy Lego Pangesthi di Jakarta, Jumat (04/12/2015). ""Kita selama ini abai dengan energi alterantif, padahal kita memiliki kekayaan gas dan batu bara. Triwulan I dan II, impor migas kita sampai US$12,3 miliar dolar AS,"" imbuh dia. Ia mengatakan, tahun 2014, impor migas mencapai US$40 miliar. Ia mengungkapkan selama 10 tahun terakhir, kesempatan mengembangkan energi terbarukan telah terlewatkan begitu saja. ""Daripada mengalokasikan anggaran untuk subsidi minyak, yang malah berakhir tidak tepat sasaran, seharusnya anggaran dialokasikan lebih banyak untuk pembangunan infrastruktur energi terbarukan. Misalnya untuk bangun satu Stasiun Pengisian Bahan Bakar Gas saja kita butuh Rp30 miliar,"" ungkap dia. Jika dalam lima tahun saja, kata dia, dialokasikan Rp40 triliun untuk infrastruktur pengembangan gas, sudah tercipta 500 SPBG yang bisa tersebarkan di seluruh wilayah di Indonesia. ""Itu baru penghematan dari sisi minyak dan gas bumi yang selama ini terlambat. Di Thailand, hampir 100 persen mobil dan motor mengunakan gas, karena lebih murah dan ramah lingkungan,"" papar dia. Ia mengatakan sejak Rencana Kerja Pemerintah untuk 2015, Kementerian ESDM sudah diamanatkan untuk mengembangkan energi terbarukan. Di RKP 2016, Bappenas mengusulkan anggaran energi terbarukan hingga 30 persen dari total anggaran ESDM. Upaya kedua, lanjut dia, adalah pengembangan industriliasasi, yang menyebutkan Indonesia terlena dengan tingginya harga komoditas pada 2008-2011, hingga lupa dalam mengembangkan industrialisasi atau mengembangkan sektor pengolahan. ""Akibatnya saat ini, pertumbuhan industri hanya di kisaran 5 persen dan kontribusinya sekitar 20 persen terhadap pembentukan Produk Domestik Bruto (PDB). Sebelum era reformasi, kita menikmati pertumbuhan industri sampai 10 persen, kontribusinya bisa sampai 32 persen ke PDB,"" tutur dia. Selain itu, lambannya pertumbuhan industri juga karena minimnya anggaran belanja modal yang seharusnya bisa dipergunakan untuk membangun infrastruktur dan sumber energi di kawasan industri. ""Termasuk smelter (instalasi pengolahan dan pemurnian). Sekarang kita baru giatkan lagi untuk bangun smelter,"" tutur dia. Dengan industrialisasi, kata dia, produktivitas masyarakat yang akan menopang pemerataan pertumbuhan akan semakin mudah terealisasi. ""Industri akan membutuhkan banyak lapangan kerja. Dengan begitu tingkat kemiskinan bisa berkurang,"" tandas dia. Sedangkan, upaya ketiga, kata dia, adalah perbaikan tata kelola niaga. Buruknya tata kelola niaga di Indonesia selama ini juga membuat impor sulit dihentikan. ""Ini perlu perbaikan sangat menyeluruh untuk tata kelola niaga ini,"" terang dia. Selain ketiga upaya tersebut, ia mengakui arus dana keluar memang terus membebani Indonesia, di tengah ketidakpastian ekonomi global sepanjang 2015. Ia menilai neraca pembayaran Indonesia masih akan mengalami defisit tahun ini, terutama karena arus dana keluar dan buruknya ekspor. Bank Indonesia juga sebelumnya mengemukakan pandangan bahwa neraca pembayaran akan defisit tahun ini sekitar US$5-US$6 miliar. [tar] ","[('energi', 7), ('kembang', 7), ('indonesia', 7), ('persen', 6), ('bangun', 5), ('anggar', 5), ('gas', 5), ('industri', 5), ('miliar', 4), ('2015', 4)]",2
Inilah Terkini,12/5/2015 2:09,http://ekonomi.inilah.com/read/detail/2257507/di-depan-mentan-amran-eksportir-buah-curhat," INILAHCOM, Jakarta - Menteri Pertanian Amran Sulaiman menggelar pertemuan dengan sejumlah eksportir komoditas pertanian. Rupanya, sang menteri ingin mendengar keluh kesah mereka. ""Ada eksportir mangga, salak, manggis, dan macam-macam. Tahun ini, ekspor buah kita meningkat 29,8 persen. Ini harus kita dorong terus. Selain itu, kita ketemu agar tahu permasalahan yang mereka hadapi,"" papar Amran di Gedung Kementan, Jakarta, Jumat (4/12/2015). Benar juga. Dari pertemuan ini, Mentan Amran bisa mengetahui sejumlah permasalahan yang dihadapi eksportir. Semisal, ekspor manggis ke Cina, lalu lintasnya tak bisa langsung. Tapi harus melewati negara lain. ""Kalau harus lewat negara lain kan tidak efisien. Sekarang kita upayakan agar bisa langsung dikirim ke Cina,"" papar Amran. Selain itu, Mentan Amran mendengar banyaknya mengaku dari eksportir produk pertanian asal Indonesia terkait sulitnya pengiriman barang. ""Dengan adanya dialog ini, masalah bisa kita ketahui. Selanjutnya tinggal kita carikan solusinya. Nanti akan ada pertemuan antara karantina kita dengan karantina mereka, secara bilateral,"" ujar Amran. Selanjutnya, Mentan Amran berjanji akan menggunting semua hambatan yang dikeluhkan kalangan eksportir produk pertanian. Industri pertanian Indonesia bertujuan ekspor harus di dorong. ""(Pemerintah) Mendorong, membuat regulasi, melakukan deregulasi, semua yang menghambat ekspor dan swasembada pangan, kita akan singkirkan. Kita ingin tingkatkan ekspor komoditas pertanian,"" papar Amran. [ipe]   ","[('amran', 8), ('tani', 6), ('ekspor', 5), ('eksportir', 5), ('tan', 4), ('papar', 3), ('dorong', 3), ('temu', 3), ('menteri', 2), ('manggis', 2)]",1
Inilah Terkini,12/5/2015 5:45,http://ekonomi.inilah.com/read/detail/2257510/eksportir-kualitas-sayuran-indonesia-masih-jeblok," INILAHCOM, Jakarta - Menghadapi MEA (Masyarakat Ekonomi ASEAN), pemerintah perlu memperhatikan kualitas sayuran Indonesia. Agar bisa bersaing dengan komoditas pertanian asal negara lain. Menurut Eric Solomon, salah satu eksportir sayur Indonesia, pemerintah perlu mendorong peningkatan kualitas komoditas sayuran, khususnya buncis dan selada air. ""Hadapi MEA Kita tidak hanya fokus pada peningkatan jumlah produksi tetapi harus diimbangi dengan peningkatan kualitas hasil pangan,"" kata Eric usai pertemuan dengan Menteri Pertanian Amran Sulaiman di Gedung Kementan, Jakarta, Jumat (04/12/2015). Lebih lanjut, Eric mengatakan, pemerintah dan pengusaha seharusnya tidak hanya fokus untuk menggenjot ekspor dari sisi kuantitas. Namun harus mengutamakan peningkatan kualitas. ""Kalau kualitasnya enggak bagus, bagaimana bisa meningkatkan ekspor. Produk pertanian kita akan sulit bersaing dengan negara lain,"" kata Eric. Saat ini, kata Eric, kendala yang dihadapi para eksportir sayuran, cukup banyak. Terutama soal minimnya kualitas. Perlu kerja keras untuk menyadarkan petani agar meningkatkan kualitas produksinya. Jadi, penekanannya bukan hanya di kuantitasnya saja. [ipe] ","[('kualitas', 7), ('tingkat', 6), ('eric', 5), ('sayur', 4), ('tani', 4), ('perintah', 3), ('hadap', 3), ('saing', 2), ('ekspor', 2), ('kuantitas', 2)]",1
